ID;Island_name;CountryISO;Longitude_centroid;Latitude_centroid;Area;Current_isolation;Past_isolation;Climate_velocity;Temperature_mean;Temperature_sd;Precipitation_mean;Precipitation_sd;Elevation_sd;Richness_mammal;Richness_bat;Richness_nonVol;SIE_mammal;SIE_bats;SIE_nonVol;pSIE_mammal;pSIE_bats;pSIE_nonVol;bioregion;bioregion_SIE
73830;Dogo;JPN;133.28;36.25;243.96;-0.64;0;6.96;14.26;6.04;2013.93;196.97;88.74;11;1;10;0;0;0;0.00;0.00;0.00;Sino-Japanese;Pale+Nea+Eur+SinJ
73837;To-shima;JPN;139.28;34.52;4.23;-0.58;1;17.98;16.61;5.94;3053.57;112.10;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Sino-Japanese;Pale+Nea+Eur+SinJ
73875;Honshu;JPN;138.03;36.72;227522.73;-0.57;0;4.15;12.44;28.96;1668.37;435.85;425.11;55;17;38;6;2;4;0.11;0.12;0.11;Sino-Japanese;Pale+Nea+Eur+SinJ
73907;Awaji-shima;JPN;134.84;34.36;595.56;-1.18;0;5.03;16.31;5.87;1572.44;169.30;108.70;13;1;12;0;0;0;0.00;0.00;0.00;Sino-Japanese;Pale+Nea+Eur+SinJ
73908;Okino-shima;JPN;129.33;34.41;729.40;-0.68;0;12.86;15.30;4.66;2172.12;230.89;78.52;20;8;12;1;1;0;0.05;0.13;0.00;Paleartic;Pale+Nea+Eur+SinJ
73913;Te-shima;JPN;134.07;34.48;14.50;-1.21;0;17.03;16.39;3.85;1390.71;97.07;21.00;1;0;1;0;0;0;0.00;0.00;0.00;Sino-Japanese;Pale+Nea+Eur+SinJ
73914;Shodo-shima;JPN;134.27;34.50;155.06;-1.19;0;8.11;15.73;9.88;1452.46;132.33;184.53;9;0;9;0;0;0;0.00;0.00;0.00;Sino-Japanese;Pale+Nea+Eur+SinJ
73920;Mi-shima;JPN;131.14;34.77;8.21;-0.77;0;46.72;15.76;1.71;1799.75;75.54;0.42;1;0;1;0;0;0;0.00;0.00;0.00;Sino-Japanese;Pale+Nea+Eur+SinJ
73921;O-shima;JPN;139.40;34.74;91.79;-0.69;1;4.98;15.65;10.31;2795.57;253.53;187.51;4;2;2;0;0;0;0.00;0.00;0.00;Sino-Japanese;Pale+Nea+Eur+SinJ
73971;Kakui-jima;JPN;134.31;34.72;10.51;-1.24;0;28.62;16.29;2.08;1285.71;52.62;43.22;1;0;1;0;0;0;0.00;0.00;0.00;Sino-Japanese;Pale+Nea+Eur+SinJ
74018;Wasini Island;KEN;39.38;-4.66;7.91;-1.51;0;15.71;26.50;0.00;1120.70;19.87;0.53;10;8;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74019;Sii Island;KEN;39.28;-4.66;2.80;-1.58;0;15.71;26.50;0.00;1051.67;12.66;0.00;12;8;4;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74032;Shindambwe Island;KEN;41.14;-2.05;1.48;-1.44;0;15.71;26.80;0.00;875.50;0.50;0.00;8;4;4;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74037;Pate Island;KEN;41.06;-2.11;189.13;-1.43;0;14.51;26.79;0.34;926.09;24.75;0.48;10;4;6;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74041;Lamu Island;KEN;40.86;-2.29;60.63;-1.44;0;11.88;26.73;0.60;995.40;37.52;8.08;8;4;4;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74048;Kiungamwina Island;KEN;41.50;-1.76;1.43;-1.38;0;15.71;26.80;0.00;742.50;1.50;0.65;6;3;3;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74061;Ndau Island;KEN;41.21;-2.02;4.38;-1.42;0;16.19;26.80;0.00;873.00;7.90;0.00;7;4;3;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74062;Uvondo Island;KEN;41.17;-2.02;11.12;-1.44;0;15.82;26.80;0.00;882.31;8.25;0.41;8;4;4;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74063;Kiwaiyu Island;KEN;41.27;-1.99;13.80;-1.40;0;15.43;26.78;0.42;859.53;9.01;0.00;6;3;3;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
74099;Kaoh Ses;KHM;103.80;10.42;7.80;-1.09;0;3.15;27.37;0.82;3181.78;119.18;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74101;Kaoh Thmei;KHM;103.77;10.48;40.07;-1.12;0;2.44;27.34;1.10;3266.72;162.37;16.65;4;3;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74102;Kaoh Roessei;KHM;103.56;10.49;1.43;-1.05;0;3.81;27.46;1.07;3551.50;42.64;0.00;2;2;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74104;Kaoh Ta Kiev;KHM;103.59;10.49;6.87;-1.07;0;3.91;27.44;0.49;3550.60;61.90;0.00;2;2;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74116;Kaoh Rung Samloem;KHM;103.31;10.59;25.09;-1.02;0;2.41;27.26;2.47;4236.54;239.97;19.22;4;3;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74118;Kaoh Poah;KHM;103.48;10.63;1.21;-1.10;0;3.33;27.45;0.50;3689.50;4.50;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74120;Kaoh Rung;KHM;103.25;10.72;79.54;-1.06;0;1.63;27.15;3.70;4225.20;466.63;94.58;3;3;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74122;Kaoh Mano;KHM;103.18;10.83;4.33;-1.07;0;2.98;27.35;1.26;4262.67;147.31;16.06;2;2;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74129;Kaoh Smach;KHM;103.08;10.89;3.38;-1.06;0;3.57;27.50;0.00;4148.00;29.00;0.43;2;2;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74144;Kaoh Kong;KHM;103.01;11.33;103.93;-1.20;0;2.99;26.65;5.25;4661.55;438.59;86.59;4;2;2;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
74327;Nevis;KNA;-62.59;17.15;95.36;-0.40;1;3.70;25.99;9.54;1387.25;219.77;0.42;3;2;1;0;0;0;0.00;0.00;0.00;Panamanian;Panam+Neotrop
74328;Saint Christopher;KNA;-62.77;17.34;171.76;-0.39;1;3.89;25.69;12.99;1362.38;228.91;0.25;9;8;1;0;0;0;0.00;0.00;0.00;Panamanian;Panam+Neotrop
74357;Tamra;KOR;126.55;33.38;1850.80;-0.66;0;8.24;14.44;17.12;1689.01;210.28;332.42;8;2;6;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74391;Cho-to;KOR;127.17;34.21;1.54;-0.91;0;68.10;15.10;1.00;1690.50;31.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74426;Hokitu To;KOR;126.55;34.15;35.29;-0.92;0;30.78;14.38;4.70;1814.86;130.11;22.75;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74427;Tyati To;KOR;126.59;34.10;1.98;-0.91;0;70.00;14.90;1.41;1651.33;40.66;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74435;Shoan-to;KOR;126.66;34.16;25.21;-0.93;0;39.71;14.67;3.25;1754.16;118.39;18.86;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74436;So To;KOR;126.48;34.19;1.38;-0.92;0;70.48;14.80;1.00;1640.00;8.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74437;Seizan-to;KOR;126.89;34.18;34.57;-0.93;0;24.78;14.59;3.23;1811.31;98.02;84.15;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74438;Nae-do;KOR;126.50;34.19;3.12;-0.93;0;70.36;14.80;1.10;1623.60;30.10;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74439;Daibo-to;KOR;126.76;34.20;4.80;-0.94;0;68.41;14.74;2.39;1752.63;64.35;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74458;Hulgil-to;KOR;126.56;34.28;2.52;-0.95;0;69.84;14.65;0.50;1590.25;31.88;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74470;So-to;KOR;127.25;34.23;9.05;-0.91;0;51.39;14.86;2.50;1795.73;79.37;27.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74471;Kambai-to;KOR;126.05;34.24;5.47;-0.86;0;70.24;14.55;0.71;1486.25;33.09;14.90;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74477;Roka-to;KOR;126.58;34.20;26.25;-0.93;0;43.58;14.83;0.98;1633.12;53.64;0.47;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74480;Tongocha To;KOR;125.94;34.24;3.47;-0.83;0;70.48;14.58;0.69;1414.67;32.85;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74483;Hyongan To;KOR;126.61;34.24;3.96;-0.94;0;70.00;14.72;0.69;1657.33;29.29;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74487;Sokotya To;KOR;125.91;34.25;3.46;-0.83;0;70.48;14.47;1.25;1412.67;22.48;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74493;Tokko To;KOR;126.18;34.25;2.05;-0.88;0;70.00;14.60;0.71;1549.25;26.39;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74494;Teimaa To;KOR;125.99;34.27;3.54;-0.85;0;70.95;14.53;0.83;1427.50;17.90;0.46;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74504;Koba-to;KOR;126.72;34.41;1.54;-1.00;0;70.95;14.65;0.50;1387.50;25.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74507;Kok'ori-do;KOR;127.39;34.29;2.30;-0.91;0;65.24;14.70;2.00;1793.50;22.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74537;Jocho-to;KOR;126.02;34.33;9.54;-0.86;0;69.64;14.43;1.54;1435.77;40.82;10.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74549;Hakuzitu To;KOR;126.59;34.30;1.44;-0.95;0;70.48;14.75;0.50;1473.00;2.00;0.65;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74551;Ka-Tyo To;KOR;126.06;34.30;18.65;-0.86;0;47.00;14.35;1.68;1535.56;81.35;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74552;Sontiku To;KOR;127.36;34.28;3.15;-0.91;0;65.24;14.96;2.42;1727.20;58.42;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74572;Rahai-to;KOR;126.01;34.31;1.22;-0.85;0;70.48;14.53;0.66;1346.71;45.69;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74578;Seijitsu-to;KOR;126.98;34.32;14.78;-0.98;0;31.98;14.41;4.61;1761.29;119.69;60.81;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74579;Mandarin Island;KOR;126.84;34.33;32.81;-0.97;0;39.51;14.74;1.81;1620.28;78.53;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74580;Douglas Island;KOR;127.04;34.35;22.00;-0.98;0;63.79;14.84;1.44;1635.29;58.64;6.38;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74581;Kan-to;KOR;126.70;34.34;92.26;-0.98;0;21.66;14.28;6.51;1643.60;156.88;94.87;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74583;Nairitsuto;KOR;125.97;34.37;1.39;-0.86;0;70.48;14.40;0.82;1389.33;13.47;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74589;Tyu To;KOR;127.08;34.38;2.65;-1.00;0;68.10;14.73;1.70;1623.00;23.85;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74591;Ko-to;KOR;126.29;34.38;5.38;-0.93;0;69.29;14.44;1.05;1529.14;30.71;21.84;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74596;Sin To;KOR;127.04;34.39;1.41;-1.00;0;68.33;14.80;0.00;1555.00;8.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74613;Joyaku-to;KOR;126.91;34.38;29.28;-1.00;0;37.81;14.54;4.10;1638.43;147.69;109.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74614;Tatsu-to;KOR;126.63;34.40;1.25;-0.98;0;58.35;14.77;0.47;1333.67;3.30;7.40;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74617;Jonan-to;KOR;126.05;34.40;1.17;-0.88;0;70.95;14.43;0.58;1400.19;16.90;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74620;Hooper Island;KOR;127.26;34.40;4.23;-0.99;0;67.62;14.88;0.98;1597.60;57.59;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74660;Kadai-to;KOR;126.06;34.55;13.56;-0.93;0;52.78;14.19;1.08;1397.28;49.33;6.40;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74686;Shori-to;KOR;127.65;34.60;1.41;-1.07;0;65.71;14.94;0.58;1471.95;27.61;34.11;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74695;Taeduri-do;KOR;127.73;34.56;1.21;-1.03;0;66.43;14.90;0.00;1509.50;2.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74700;Kaito;KOR;127.67;34.57;11.04;-1.05;0;33.52;14.74;2.70;1636.12;93.14;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74702;Sui-to;KOR;127.42;34.57;1.61;-1.09;0;67.14;14.80;1.00;1376.00;14.00;0.56;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74708;Ketsukoto;KOR;127.72;34.57;1.81;-1.04;0;65.95;14.85;0.50;1553.50;5.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74714;Kata-to;KOR;127.73;34.59;2.67;-1.04;0;66.19;14.93;0.83;1491.50;13.01;0.97;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74726;Shin-do;KOR;125.97;34.59;2.55;-0.92;0;70.00;14.23;0.43;1305.00;20.41;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74728;Hai-do;KOR;126.03;34.60;19.72;-0.93;0;49.14;14.23;0.61;1334.36;44.90;8.52;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74759;Sori-do;KOR;127.80;34.43;7.96;-0.93;0;64.60;14.91;1.45;1786.13;46.81;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74771;Siko To;KOR;127.31;34.44;1.38;-1.01;0;67.14;14.90;0.00;1527.50;4.50;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74776;Oerano-do;KOR;127.50;34.44;28.06;-1.00;0;28.51;14.57;4.14;1726.21;137.73;47.14;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74785;Kokumu To;KOR;127.17;34.46;65.56;-1.03;0;21.15;14.26;5.85;1689.83;142.38;95.11;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74790;Kashi-to;KOR;126.05;34.48;6.54;-0.91;0;69.71;14.32;0.87;1414.10;40.74;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74793;An-to;KOR;127.81;34.49;4.30;-0.95;0;64.76;14.99;1.25;1707.29;33.79;58.53;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74795;Sayan To;KOR;127.44;34.48;1.11;-1.02;0;66.79;14.93;0.55;1522.79;36.06;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74803;Naeraro-do;KOR;127.47;34.51;21.70;-1.04;0;50.32;14.74;2.08;1610.10;73.01;16.21;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74804;Kommo To;KOR;127.75;34.52;29.39;-1.00;0;31.17;14.54;3.56;1784.85;90.67;54.68;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74805;Kokon-to;KOR;126.80;34.40;43.48;-1.00;0;34.37;14.67;1.86;1539.48;83.66;7.46;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74806;Kumudan To;KOR;127.05;34.44;13.96;-1.03;0;47.25;14.73;1.26;1617.10;80.90;10.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74807;Chin Island;KOR;126.24;34.46;380.43;-0.93;0;20.77;14.23;3.24;1468.89;122.23;45.26;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74815;Tokuryo-to;KOR;127.10;34.60;2.18;-1.13;0;67.62;14.50;2.16;1565.00;26.19;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74817;Sori To;KOR;127.71;34.61;1.21;-1.06;0;66.19;14.94;0.51;1454.45;37.46;1.04;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74818;Ro-to;KOR;127.55;34.61;6.22;-1.10;0;65.24;14.71;1.05;1585.00;59.29;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74822;Pyakuya To;KOR;127.64;34.62;3.46;-1.08;0;63.33;14.62;1.33;1618.80;30.57;47.72;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74844;Maemul Do;KOR;128.57;34.64;2.09;-0.90;0;61.91;14.90;1.00;1824.00;27.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74847;Yokchi-som;KOR;128.26;34.63;14.41;-0.96;0;42.63;14.70;3.70;1823.70;108.87;39.50;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74848;Ui To;KOR;125.84;34.61;10.87;-0.89;0;54.91;13.94;2.46;1380.42;80.33;50.87;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74849;Jotaito;KOR;126.08;34.60;11.10;-0.94;0;59.24;14.25;0.83;1345.44;30.89;7.39;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74850;Ryozan-to;KOR;126.00;34.62;3.63;-0.93;0;70.00;14.22;0.75;1309.80;29.32;7.40;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74851;Mazin To;KOR;126.21;34.62;1.42;-0.98;0;70.00;14.30;0.00;1298.50;0.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74852;Sekikin-to;KOR;127.52;34.63;1.26;-1.12;0;65.71;14.90;0.00;1391.50;9.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74854;Todo To;KOR;127.54;34.63;1.22;-1.11;0;66.19;14.80;0.00;1449.50;9.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74855;Amhurst;KOR;125.96;34.63;4.69;-0.93;0;67.86;13.92;2.27;1395.50;37.11;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74859;Tobal-li;KOR;127.56;34.63;1.30;-1.11;0;66.19;14.83;0.60;1439.77;24.41;7.52;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74862;Kai-to;KOR;126.01;34.64;1.13;-0.94;0;70.48;14.25;0.52;1252.55;13.41;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74870;Yonoha To;KOR;128.36;34.64;2.73;-0.95;0;63.02;14.87;1.25;1765.67;25.32;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74889;Tyozan To;KOR;126.16;34.64;25.81;-0.97;0;45.99;14.23;1.07;1345.11;45.35;8.64;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74904;Unnodae-som;KOR;128.24;34.67;1.86;-0.98;0;63.81;14.92;1.27;1685.22;62.76;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74919;Ok-som;KOR;126.07;34.68;1.41;-0.96;0;70.00;14.20;0.00;1268.50;10.50;4.06;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74921;NA;KOR;126.17;34.68;1.60;-0.99;0;70.00;14.25;0.50;1271.00;5.00;9.36;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74937;Kinko-to;KOR;126.36;34.69;3.92;-1.04;0;46.90;14.10;1.73;1345.25;31.70;7.08;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74956;Nansan Do;KOR;126.02;35.35;5.91;-1.01;0;69.14;13.44;0.96;1282.11;36.03;0.41;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74993;Osei-to;KOR;125.98;36.12;2.88;-1.00;0;67.50;12.85;1.12;1255.75;27.43;0.52;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
74995;Helen Island;KOR;126.44;36.08;1.20;-1.24;0;65.71;13.23;1.11;1241.50;17.42;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75000;Kaiya-to;KOR;126.55;36.04;1.66;-1.29;0;64.76;13.40;0.00;1211.33;6.80;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75007;Tei Wantsun;KOR;126.12;35.64;1.28;-1.05;0;68.10;13.25;0.50;1262.00;15.00;16.92;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75014;Shoku-to;KOR;126.28;35.63;1.51;-1.14;0;68.10;13.45;1.19;1220.01;16.31;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75018;Pian To;KOR;126.45;35.74;2.25;-1.23;0;66.19;13.40;0.71;1289.25;15.85;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75021;I-to;KOR;126.28;35.60;13.87;-1.14;0;46.64;13.35;1.67;1320.68;53.62;3.61;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75026;Kwalli-do;KOR;126.37;35.81;1.73;-1.19;0;66.67;13.40;0.82;1240.33;16.05;11.96;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75029;Fujo-to;KOR;126.43;35.80;3.28;-1.22;0;66.43;13.48;0.40;1222.60;17.83;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75031;Son-yu To;KOR;126.41;35.82;4.30;-1.21;0;66.19;13.40;0.63;1246.00;16.89;7.66;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75033;Unkoru;KOR;126.47;35.82;7.66;-1.25;0;66.43;13.39;1.04;1286.10;36.95;13.93;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75036;Bochiku-kyumi;KOR;126.37;35.85;1.54;-1.19;0;66.67;13.37;0.70;1243.30;13.48;0.48;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75040;Makino-to;KOR;129.06;35.08;14.69;-1.00;0;34.79;14.71;3.87;1596.60;102.23;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75057;Jo-rakugetsu-to;KOR;126.15;35.21;1.25;-1.08;0;69.52;13.70;0.00;1227.00;1.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75060;Go-to;KOR;126.00;35.33;1.44;-1.00;0;69.52;13.60;0.00;1199.00;4.97;0.53;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75065;Syozi To;KOR;126.14;35.28;4.09;-1.07;0;68.41;13.52;1.34;1293.17;43.74;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75086;Koa To;KOR;126.24;36.60;1.38;-1.13;0;64.76;12.77;0.47;1203.00;2.94;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75100;Kagi-to;KOR;126.07;36.68;3.19;-1.06;0;65.71;12.45;0.87;1248.00;7.14;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75101;Shinshin-to;KOR;126.14;36.68;2.75;-1.09;0;65.56;12.65;0.50;1205.00;21.31;8.05;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
